Currently we are using a scaled Mutation Rate pf .3426 (missense mutation rate): 
Unscaled Point Selection: -0.005
Number of samples to generate SFS: 111710
Running simulations
Starting iteration 0 of simulation
207540	2800
107819	2800
207700	2810
107278	2810
207389	2820
107692	2820
207365	2830
107249	2830
207343	2840
107363	2840
207332	2850
107455	2850
207591	2860
107787	2860
207701	2870
107728	2870
208458	2880
107891	2880
207724	2890
107619	2890
207729	2900
107750	2900
207869	2910
107786	2910
207923	2920
107654	2920
207394	2930
107267	2930
206567	2940
107299	2940
207278	2950
107638	2950
207696	2960
107328	2960
207161	2970
107651	2970
207135	2980
107384	2980
207655	2990
107419	2990
207294	3000
107220	3000
206962	3010
107388	3010
207308	3020
107379	3020
206739	3030
107100	3030
207152	3040
107534	3040
207663	3050
107588	3050
207449	3060
107550	3060
207251	3070
107400	3070
207815	3080
107491	3080
207530	3090
107637	3090
207166	3100
107100	3100
207138	3110
107353	3110
207643	3120
107506	3120
207667	3130
107206	3130
206758	3140
107146	3140
206752	3150
106989	3150
207143	3160
107730	3160
207445	3170
107794	3170
207691	3180
107722	3180
207108	3190
107365	3190
207457	3200
107688	3200
207555	3210
107216	3210
207136	3220
107089	3220
206541	3230
106886	3230
207472	3240
107516	3240
207228	3250
107091	3250
206353	3260
106443	3260
206328	3270
106838	3270
206694	3280
106664	3280
206837	3290
106875	3290
206990	3300
106930	3300
207063	3310
106723	3310
206438	3320
106753	3320
206628	3330
107012	3330
206450	3340
106567	3340
206694	3350
106950	3350
206956	3360
106793	3360
207367	3370
107350	3370
206725	3380
107128	3380
207274	3390
107261	3390
207212	3400
107107	3400
206983	3410
107133	3410
206896	3420
106993	3420
207045	3430
107477	3430
207694	3440
107258	3440
207749	3450
107243	3450
207199	3460
107184	3460
207653	3470
107369	3470
206938	3480
107102	3480
207283	3490
107270	3490
207206	3500
106963	3500
206966	3510
107248	3510
207534	3520
107222	3520
207553	3530
107481	3530
208009	3540
107492	3540
207674	3550
106668	3550
206686	3560
107514	3560
207313	3570
106981	3570
206707	3580
107087	3580
206908	3590
106976	3590
206774	3600
107089	3600
207010	3610
107291	3610
207436	3620
106971	3620
206549	3630
106675	3630
206902	3640
107262	3640
207498	3650
107186	3650
207127	3660
107350	3660
207269	3670
107355	3670
207173	3680
106913	3680
206527	3690
106700	3690
206422	3700
106856	3700
207212	3710
107239	3710
207763	3720
107144	3720
207144	3730
106883	3730
206869	3740
106669	3740
206118	3750
106549	3750
206910	3760
106998	3760
206322	3770
106773	3770
206901	3780
106905	3780
206980	3790
106966	3790
207020	3800
107111	3800
207009	3810
106901	3810
206885	3820
107186	3820
207111	3830
107166	3830
206935	3840
106968	3840
206946	3850
107454	3850
207156	3860
107575	3860
207806	3870
107804	3870
207411	3880
107589	3880
208157	3890
107810	3890
207836	3900
107704	3900
207826	3910
107676	3910
208242	3920
107544	3920
208079	3930
107502	3930
207510	3940
107292	3940
207238	3950
107145	3950
207337	3960
107523	3960
207279	3970
107576	3970
207360	3980
107602	3980
207345	3990
107160	3990
207051	4000
107354	4000
207174	4010
107297	4010
207143	4020
107402	4020
207374	4030
107191	4030
207030	4040
107108	4040
207230	4050
107266	4050
206853	4060
106948	4060
207014	4070
107014	4070
206928	4080
107319	4080
207370	4090
106983	4090
206788	4100
107277	4100
207257	4110
107077	4110
207525	4120
107491	4120
207490	4130
107189	4130
207234	4140
107142	4140
207477	4150
107309	4150
206933	4160
107006	4160
206837	4170
106738	4170
206893	4180
106691	4180
205901	4190
106278	4190
206408	4200
106601	4200
206837	4210
107044	4210
206597	4220
107423	4220
207104	4230
107353	4230
207623	4240
107108	4240
206796	4250
107071	4250
206479	4260
107120	4260
207292	4270
107595	4270
207562	4280
107762	4280
207513	4290
107633	4290
207713	4300
107966	4300
208166	4310
107992	4310
208103	4320
107648	4320
207972	4330
107338	4330
207924	4340
107458	4340
207784	4350
107390	4350
207308	4360
107608	4360
207588	4370
107538	4370
207219	4380
107320	4380
207714	4390
107546	4390
207207	4400
107245	4400
207449	4410
107312	4410
207425	4420
107438	4420
206916	4430
106964	4430
206900	4440
107079	4440
207390	4450
106998	4450
207234	4460
107575	4460
207723	4470
107227	4470
207397	4480
107272	4480
207129	4490
107166	4490
207190	4500
107302	4500
207482	4510
107174	4510
206982	4520
107438	4520
207354	4530
107356	4530
207256	4540
107419	4540
205842	4550
106276	4550
203712	4560
105698	4560
202644	4570
105183	4570
202131	4580
105055	4580
202425	4590
105020	4590
201758	4600
105007	4600
201949	4610
104909	4610
202130	4620
104977	4620
202269	4630
104855	4630
201955	4640
104527	4640
201760	4650
104767	4650
202344	4660
105058	4660
202198	4670
104416	4670
201640	4680
103943	4680
201609	4690
104274	4690
201821	4700
104762	4700
201946	4710
104568	4710
201452	4720
104864	4720
202437	4730
104313	4730
201651	4740
104544	4740
202224	4750
104739	4750
202116	4760
104755	4760
201734	4770
104152	4770
201190	4780
104255	4780
201482	4790
104529	4790
202045	4800
104690	4800
201760	4810
104554	4810
202275	4820
104737	4820
201563	4830
104736	4830
202525	4840
105233	4840
202548	4850
104740	4850
201775	4860
104506	4860
201075	4870
104135	4870
201339	4880
104549	4880
202314	4890
104354	4890
201814	4900
104415	4900
201774	4910
104741	4910
201829	4920
104590	4920
202660	4930
104896	4930
202060	4940
104738	4940
202050	4950
104896	4950
202124	4960
104698	4960
201841	4970
105060	4970
203139	4980
105111	4980
202853	4990
105055	4990
202050	5000
104859	5000
202764	5010
105174	5010
202788	5020
105116	5020
203018	5030
105251	5030
202383	5040
104675	5040
202196	5050
104826	5050
202627	5060
104949	5060
202324	5070
105031	5070
202308	5080
104972	5080
202438	5090
104714	5090
202469	5100
105131	5100
202796	5110
105248	5110
202450	5120
105120	5120
201807	5130
105021	5130
202099	5140
104988	5140
202128	5150
104954	5150
202036	5160
104967	5160
201911	5170
104885	5170
201847	5180
104781	5180
202024	5190
104910	5190
202849	5200
105073	5200
202538	5210
104986	5210
202006	5220
104988	5220
202585	5230
104672	5230
202066	5240
104486	5240
201729	5250
104711	5250
201698	5260
105112	5260
202872	5270
105159	5270
202973	5280
105298	5280
202956	5290
105204	5290
203258	5300
105252	5300
202680	5310
104815	5310
202204	5320
104946	5320
202562	5330
105344	5330
202100	5340
104705	5340
202156	5350
105243	5350
202705	5360
104721	5360
201939	5370
104669	5370
201931	5380
104655	5380
202317	5390
104659	5390
201797	5400
104307	5400
201474	5410
104432	5410
201899	5420
104683	5420
202487	5430
104846	5430
202667	5440
104835	5440
202112	5450
104711	5450
201994	5460
105015	5460
202335	5470
104786	5470
201941	5480
104744	5480
202125	5490
104710	5490
202201	5500
104615	5500
202362	5510
104700	5510
202335	5520
104641	5520
201815	5530
104508	5530
201820	5540
104984	5540
203029	5550
104956	5550
202295	5560
104703	5560
202578	5570
104368	5570
201666	5580
104671	5580
202869	5590
105181	5590
202352	5600
104345	5600
202171	5610
104497	5610
201850	5620
104281	5620
201312	5630
104076	5630
201660	5640
104628	5640
202476	5650
104662	5650
201793	5660
104637	5660
202193	5670
104674	5670
201939	5680
104830	5680
202048	5690
104654	5690
202148	5700
104675	5700
202094	5710
104570	5710
201253	5720
104079	5720
201530	5730
104505	5730
201389	5740
104638	5740
201753	5750
104429	5750
201527	5760
104233	5760
201824	5770
104664	5770
201968	5780
104726	5780
202010	5790
104683	5790
201253	5800
104302	5800
201317	5810
104270	5810
201775	5820
104403	5820
201630	5830
104273	5830
201488	5840
104267	5840
201491	5850
104288	5850
201879	5860
104114	5860
201656	5870
104476	5870
202001	5880
104145	5880
201819	5890
104388	5890
201610	5900
104455	5900
202352	5910
104815	5910
202006	5920
104698	5920
202503	5930
104771	5930
201997	5940
104557	5940
201486	5950
104523	5950
202015	5960
104800	5960
202049	5970
104666	5970
202030	5980
104654	5980
201489	5990
104207	5990
200971	6000
104453	6000
200904	6010
104182	6010
201688	6020
104663	6020
202470	6030
104851	6030
202431	6040
104808	6040
202122	6050
104517	6050
201917	6060
104331	6060
202285	6070
104954	6070
202296	6080
104395	6080
201403	6090
104054	6090
201579	6100
104416	6100
201706	6110
104593	6110
201752	6120
104669	6120
201677	6130
104580	6130
202254	6140
104726	6140
203035	6150
105036	6150
202407	6160
104629	6160
202082	6170
104488	6170
201654	6180
104537	6180
201830	6190
104404	6190
201927	6200
104679	6200
202071	6210
104985	6210
202297	6220
104517	6220
201441	6230
104302	6230
201877	6240
104683	6240
202361	6250
104349	6250
201469	6260
104339	6260
201771	6270
104677	6270
202049	6280
104594	6280
202120	6290
104086	6290
201644	6300
104773	6300
202130	6310
104671	6310
202101	6320
104723	6320
202352	6330
104800	6330
201674	6340
104437	6340
201799	6350
104731	6350
201978	6360
104749	6360
201997	6370
104367	6370
202175	6380
104632	6380
202109	6390
104311	6390
201741	6400
104032	6400
201390	6410
104089	6410
201386	6420
104061	6420
201069	6430
104170	6430
201441	6440
104195	6440
201180	6450
103936	6450
200700	6460
103650	6460
201204	6470
104176	6470
201333	6480
104146	6480
201026	6490
104227	6490
201940	6500
104581	6500
202533	6510
104716	6510
201975	6520
104769	6520
201945	6530
104653	6530
201612	6540
104309	6540
201996	6550
104672	6550
201639	6560
104366	6560
201726	6570
104545	6570
201793	6580
104307	6580
201242	6590
104077	6590
201157	6600
103963	6600
201648	6610
104409	6610
201253	6620
104212	6620
201540	6630
104487	6630
201272	6640
104352	6640
201851	6650
104513	6650
201838	6660
104490	6660
201788	6670
104453	6670
202251	6680
104623	6680
201838	6690
104459	6690
201977	6700
104539	6700
201822	6710
104399	6710
201852	6720
104576	6720
201622	6730
104330	6730
201487	6740
104199	6740
201534	6750
104434	6750
201926	6760
104390	6760
201915	6770
104603	6770
202352	6780
104308	6780
201245	6790
104147	6790
201698	6800
104345	6800
201635	6810
104305	6810
201226	6820
103992	6820
201502	6830
104316	6830
201996	6840
104509	6840
201795	6850
104530	6850
201827	6860
104571	6860
202059	6870
104652	6870
201734	6880
104392	6880
202009	6890
104652	6890
201665	6900
104401	6900
201882	6910
104487	6910
201493	6920
104435	6920
201855	6930
104519	6930
202255	6940
104317	6940
201576	6950
104092	6950
201137	6960
104235	6960
201310	6970
104221	6970
201601	6980
104298	6980
202211	6990
104883	6990
201821	7000
104184	7000
201735	7010
104366	7010
201741	7020
104240	7020
200985	7030
104061	7030
201377	7040
104167	7040
201688	7050
104220	7050
201233	7060
104171	7060
201482	7070
104304	7070
201607	7080
104281	7080
201958	7090
104576	7090
201887	7100
104313	7100
201424	7110
104528	7110
201990	7120
104524	7120
201588	7130
103910	7130
201249	7140
104278	7140
201182	7150
103890	7150
201050	7160
104290	7160
201552	7170
104250	7170
201427	7180
104501	7180
201644	7190
104536	7190
201866	7200
104244	7200
201438	7210
104383	7210
201469	7220
104453	7220
201158	7230
104355	7230
201418	7240
104581	7240
201365	7250
104364	7250
201305	7260
104111	7260
201522	7270
104182	7270
201908	7280
104355	7280
202022	7290
104398	7290
201690	7300
104398	7300
201567	7310
104491	7310
201799	7320
104422	7320
202009	7330
104398	7330
202007	7340
104116	7340
200987	7350
103840	7350
201003	7360
104098	7360
201514	7370
104308	7370
202157	7380
104552	7380
201543	7390
104303	7390
201727	7400
104574	7400
201531	7410
104358	7410
201825	7420
104461	7420
201381	7430
104125	7430
201356	7440
104275	7440
201300	7450
104141	7450
201628	7460
104221	7460
201638	7470
104252	7470
201844	7480
104570	7480
201980	7490
104544	7490
201264	7500
104267	7500
201487	7510
104651	7510
202140	7520
105148	7520
202277	7530
104515	7530
201951	7540
104862	7540
201912	7550
104364	7550
200934	7560
104305	7560
201526	7570
104045	7570
200864	7580
103932	7580
201520	7590
104161	7590
201293	7600
104246	7600
201681	7610
104248	7610
201542	7620
104406	7620
201269	7630
104339	7630
201224	7640
104530	7640
202233	7650
104864	7650
202700	7660
104884	7660
202104	7670
104280	7670
201505	7680
104362	7680
202180	7690
104640	7690
201879	7700
104626	7700
201911	7710
104447	7710
202035	7720
104725	7720
202937	7730
104871	7730
202059	7740
104255	7740
201201	7750
103965	7750
201266	7760
104375	7760
201717	7770
104444	7770
201708	7780
104355	7780
201270	7790
103878	7790
201194	7800
104237	7800
201195	7810
103908	7810
201605	7820
104195	7820
201902	7830
104404	7830
202186	7840
104334	7840
201357	7850
104106	7850
202048	7860
104414	7860
201151	7870
103923	7870
201001	7880
104138	7880
201355	7890
103910	7890
200817	7900
103664	7900
200885	7910
104292	7910
201796	7920
104524	7920
201857	7930
104021	7930
201435	7940
104045	7940
201524	7950
104152	7950
201321	7960
103788	7960
201692	7970
103914	7970
201022	7980
103814	7980
201032	7990
103897	7990
200932	8000
104054	8000
201487	8010
103990	8010
201457	8020
104032	8020
201202	8030
104047	8030
201866	8040
104311	8040
201609	8050
104113	8050
201439	8060
104279	8060
201351	8070
103981	8070
201477	8080
104227	8080
201607	8090
104214	8090
201416	8100
104236	8100
201730	8110
104550	8110
201670	8120
104581	8120
201466	8130
104329	8130
201170	8140
104273	8140
201791	8150
104673	8150
201627	8160
104060	8160
201309	8170
104161	8170
201805	8180
103877	8180
200720	8190
104062	8190
201612	8200
104256	8200
201723	8210
104346	8210
202145	8220
104697	8220
202206	8230
104719	8230
202610	8240
104963	8240
202483	8250
104831	8250
202305	8260
104761	8260
202389	8270
104877	8270
202070	8280
104700	8280
202274	8290
104962	8290
202205	8300
104640	8300
202015	8310
104801	8310
201887	8320
104795	8320
201929	8330
104807	8330
202536	8340
104697	8340
202175	8350
104758	8350
201761	8360
104415	8360
201204	8370
104475	8370
201849	8380
104612	8380
202000	8390
104813	8390
201785	8400
104569	8400
201514	8410
104453	8410
202232	8420
104858	8420
202334	8430
104429	8430
202139	8440
104794	8440
202318	8450
104516	8450
201598	8460
104113	8460
201579	8470
104390	8470
201528	8480
104204	8480
201829	8490
104273	8490
202066	8500
104490	8500
201588	8510
104149	8510
201349	8520
104155	8520
200998	8530
104076	8530
202016	8540
104789	8540
202245	8550
104421	8550
202071	8560
104548	8560
202144	8570
105053	8570
202314	8580
104814	8580
202374	8590
104643	8590
202007	8600
104817	8600
201704	8610
104370	8610
201520	8620
104286	8620
201756	8630
104616	8630
201877	8640
104312	8640
202090	8650
105040	8650
202179	8660
104785	8660
201492	8670
104719	8670
201656	8680
104785	8680
202395	8690
105002	8690
203147	8700
105174	8700
202817	8710
105076	8710
201850	8720
104431	8720
202159	8730
104558	8730
201694	8740
104928	8740
202024	8750
104773	8750
202687	8760
104998	8760
202036	8770
104242	8770
201872	8780
104527	8780
201675	8790
104633	8790
202095	8800
104639	8800
201783	8810
104419	8810
201098	8820
104389	8820
201852	8830
104545	8830
202186	8840
104543	8840
202131	8850
104649	8850
202174	8860
104729	8860
202086	8870
104382	8870
202046	8880
104777	8880
201564	8890
104706	8890
201475	8900
104752	8900
201729	8910
104777	8910
202158	8920
105018	8920
202755	8930
105238	8930
202104	8940
104547	8940
201425	8950
104038	8950
201759	8960
104702	8960
202217	8970
104957	8970
202595	8980
104933	8980
202441	8990
104623	8990
201295	9000
104365	9000
201591	9010
104160	9010
201725	9020
104308	9020
202141	9030
104700	9030
202068	9040
104542	9040
201932	9050
104949	9050
202828	9060
104940	9060
201634	9070
104648	9070
202336	9080
104520	9080
201607	9090
104441	9090
202498	9100
104516	9100
202280	9110
104623	9110
202181	9120
104651	9120
201814	9130
104623	9130
202012	9140
104226	9140
201707	9150
104538	9150
201339	9160
104243	9160
202127	9170
104582	9170
202199	9180
103855	9180
201057	9190
103937	9190
201166	9200
103999	9200
201165	9210
104130	9210
201371	9220
104172	9220
201607	9230
104532	9230
201789	9240
104289	9240
201043	9250
103878	9250
201685	9260
104360	9260
201587	9270
104054	9270
201173	9280
104140	9280
201032	9290
103916	9290
200869	9300
103972	9300
200970	9310
104245	9310
201627	9320
104187	9320
200750	9330
103953	9330
201542	9340
104003	9340
201829	9350
104202	9350
201361	9360
104095	9360
201024	9370
104138	9370
200903	9380
104040	9380
201761	9390
104384	9390
201773	9400
104390	9400
201437	9410
104580	9410
201602	9420
104338	9420
201178	9430
104456	9430
201641	9440
104288	9440
201712	9450
104438	9450
202160	9460
104576	9460
201756	9470
104094	9470
201529	9480
104172	9480
201160	9490
103920	9490
201846	9500
104230	9500
201508	9510
104158	9510
201624	9520
104193	9520
201900	9530
103982	9530
201060	9540
103783	9540
201213	9550
104010	9550
201277	9560
104103	9560
201544	9570
104152	9570
200921	9580
104090	9580
201748	9590
104450	9590
201797	9600
104449	9600
202274	9610
104555	9610
201494	9620
103947	9620
200896	9630
103934	9630
201212	9640
104109	9640
201710	9650
104071	9650
200672	9660
104217	9660
201495	9670
104192	9670
201757	9680
104100	9680
201551	9690
104513	9690
201769	9700
104213	9700
201626	9710
104519	9710
202109	9720
104581	9720
202223	9730
104636	9730
202387	9740
104593	9740
201648	9750
104357	9750
202199	9760
104946	9760
202065	9770
104664	9770
202052	9780
104451	9780
201969	9790
104830	9790
202072	9800
104482	9800
201751	9810
104272	9810
201689	9820
104785	9820
202279	9830
104435	9830
202555	9840
104737	9840
202205	9850
104558	9850
202069	9860
104229	9860
201300	9870
104402	9870
201865	9880
104561	9880
202239	9890
104774	9890
202020	9900
104718	9900
202366	9910
105058	9910
202093	9920
104818	9920
201904	9930
104524	9930
202186	9940
104657	9940
201942	9950
104407	9950
202294	9960
104840	9960
202589	9970
104874	9970
202603	9980
104580	9980
202014	9990
104430	9990
201287	10000
104077	10000
201772	10010
104583	10010
202012	10020
104511	10020
201955	10030
104640	10030
201924	10040
104542	10040
202022	10050
104891	10050
202462	10060
104991	10060
202092	10070
104949	10070
201960	10080
105093	10080
202608	10090
104801	10090
202216	10100
104668	10100
202019	10110
104274	10110
201470	10120
104533	10120
201694	10130
104536	10130
201625	10140
104399	10140
201534	10150
104350	10150
201971	10160
104440	10160
201907	10170
104700	10170
201887	10180
104635	10180
201968	10190
104560	10190
202701	10200
105034	10200
202022	10210
104503	10210
202082	10220
104281	10220
201417	10230
104423	10230
201530	10240
104712	10240
202446	10250
104711	10250
202353	10260
104888	10260
202650	10270
105029	10270
201989	10280
104946	10280
201870	10290
104623	10290
201784	10300
104965	10300
202023	10310
104887	10310
202357	10320
105036	10320
201921	10330
104393	10330
201618	10340
104218	10340
202124	10350
104826	10350
202454	10360
104670	10360
202147	10370
104813	10370
202177	10380
104549	10380
201804	10390
104361	10390
202033	10400
104748	10400
201795	10410
104726	10410
201600	10420
104385	10420
201670	10430
104622	10430
202397	10440
104760	10440
202634	10450
104867	10450
202021	10460
104643	10460
202244	10470
104739	10470
201656	10480
104688	10480
202650	10490
104792	10490
202090	10500
104640	10500
201818	10510
104424	10510
201863	10520
104387	10520
202147	10530
104743	10530
201960	10540
104774	10540
202142	10550
104642	10550
201836	10560
104542	10560
201774	10570
104946	10570
202566	10580
104833	10580
202240	10590
104601	10590
202111	10600
104550	10600
201547	10610
104568	10610
202131	10620
104585	10620
202099	10630
104427	10630
202049	10640
104488	10640
202290	10650
104886	10650
202225	10660
104723	10660
201269	10670
104430	10670
201657	10680
104536	10680
201443	10690
104458	10690
201810	10700
104568	10700
201967	10710
104559	10710
201601	10720
104510	10720
201605	10730
104325	10730
201653	10740
104417	10740
201842	10750
104530	10750
202035	10760
104614	10760
201501	10770
104628	10770
202172	10780
104679	10780
202172	10790
104789	10790
202312	10800
104304	10800
201748	10810
104253	10810
201537	10820
104457	10820
201804	10830
104413	10830
201913	10840
104482	10840
202073	10850
104340	10850
201806	10860
104535	10860
201890	10870
104068	10870
201743	10880
104520	10880
201579	10890
103897	10890
201218	10900
104137	10900
201421	10910
104270	10910
201442	10920
104247	10920
201483	10930
103971	10930
201575	10940
104164	10940
201367	10950
104644	10950
202243	10960
104568	10960
202117	10970
104607	10970
201596	10980
104270	10980
202104	10990
104365	10990
202176	11000
104553	11000
201769	11010
104264	11010
201155	11020
103897	11020
201532	11030
104201	11030
201849	11040
104394	11040
201706	11050
104220	11050
201687	11060
104658	11060
201800	11070
104368	11070
201667	11080
104767	11080
202035	11090
104369	11090
201641	11100
104521	11100
201731	11110
104287	11110
201163	11120
104015	11120
201701	11130
104566	11130
201339	11140
104322	11140
201396	11150
104227	11150
201262	11160
104088	11160
201653	11170
104515	11170
201856	11180
104683	11180
201770	11190
104746	11190
202807	11200
104891	11200
202227	11210
104747	11210
202433	11220
104657	11220
201936	11230
104142	11230
200812	11240
104227	11240
201349	11250
103797	11250
200954	11260
104285	11260
201459	11270
104243	11270
201895	11280
104223	11280
201551	11290
104520	11290
202252	11300
104752	11300
202207	11310
104780	11310
202654	11320
104775	11320
202319	11330
104603	11330
201915	11340
104664	11340
201706	11350
104713	11350
202454	11360
105259	11360
202596	11370
104921	11370
201990	11380
104920	11380
201939	11390
104878	11390
202126	11400
105186	11400
202442	11410
105005	11410
202680	11420
104823	11420
202944	11430
105081	11430
202305	11440
104566	11440
201622	11450
104868	11450
201903	11460
104678	11460
201886	11470
104618	11470
202700	11480
105071	11480
202488	11490
105288	11490
203073	11500
105124	11500
202358	11510
104885	11510
202226	11520
104819	11520
202303	11530
105010	11530
202749	11540
105058	11540
202616	11550
104765	11550
202447	11560
105424	11560
202936	11570
105234	11570
202749	11580
105298	11580
202868	11590
105185	11590
202613	11600
105246	11600
202718	11610
105048	11610
202302	11620
104981	11620
201897	11630
104815	11630
201926	11640
104218	11640
201766	11650
104625	11650
201506	11660
105013	11660
202322	11670
104856	11670
201836	11680
104600	11680
202589	11690
105045	11690
202165	11700
105187	11700
202252	11710
104662	11710
202224	11720
104961	11720
202107	11730
104591	11730
201900	11740
104828	11740
201794	11750
104458	11750
201810	11760
104573	11760
201653	11770
104847	11770
202483	11780
105185	11780
202858	11790
105047	11790
201707	11800
104452	11800
202087	11810
104823	11810
202286	11820
104685	11820
201615	11830
104447	11830
201784	11840
104539	11840
201765	11850
104572	11850
202762	11860
104648	11860
202205	11870
104713	11870
202341	11880
104697	11880
201949	11890
104897	11890
202089	11900
104462	11900
201930	11910
104610	11910
201998	11920
104385	11920
201335	11930
104318	11930
201742	11940
104485	11940
201820	11950
104608	11950
203200	11960
105756	11960
205343	11970
106287	11970
206118	11980
106276	11980
206239	11990
106668	11990
207130	12000
107013	12000
206709	12010
106595	12010
207099	12020
106669	12020
206656	12030
107285	12030
207457	12040
107294	12040
206567	12050
107330	12050
207826	12060
107587	12060
208091	12070
107542	12070
207288	12080
107574	12080
207405	12090
107550	12090
207615	12100
107238	12100
207514	12110
107450	12110
207611	12120
107534	12120
207700	12130
107469	12130
207450	12140
107259	12140
207732	12150
107293	12150
207238	12160
107345	12160
206986	12170
107315	12170
207377	12180
107547	12180
207440	12190
107538	12190
207267	12200
107641	12200
207701	12210
107742	12210
207415	12220
107565	12220
207345	12230
107830	12230
207508	12240
107424	12240
207000	12250
107527	12250
207609	12260
107579	12260
207701	12270
107390	12270
207649	12280
107619	12280
207810	12290
107709	12290
208141	12300
107922	12300
207633	12310
107122	12310
206556	12320
107251	12320
207292	12330
107770	12330
208552	12340
107917	12340
208136	12350
108088	12350
208070	12360
108006	12360
207500	12370
107199	12370
207390	12380
107741	12380
207901	12390
107444	12390
207742	12400
107494	12400
207614	12410
107575	12410
207795	12420
107531	12420
207810	12430
107453	12430
207670	12440
107406	12440
207567	12450
107500	12450
207429	12460
107521	12460
207527	12470
107744	12470
208581	12480
108190	12480
208379	12490
107582	12490
208070	12500
107822	12500
208154	12510
107435	12510
207858	12520
107586	12520
207657	12530
107534	12530
207842	12540
107193	12540
206680	12550
106864	12550
206920	12560
107262	12560
207368	12570
107392	12570
207857	12580
107476	12580
207762	12590
107542	12590
207143	12600
107077	12600
207412	12610
107378	12610
207869	12620
107174	12620
207148	12630
107343	12630
207131	12640
107382	12640
207824	12650
107685	12650
207847	12660
107612	12660
207381	12670
107549	12670
207639	12680
107472	12680
207599	12690
107053	12690
206748	12700
106918	12700
207167	12710
107398	12710
207796	12720
107507	12720
207681	12730
107273	12730
207376	12740
107110	12740
207036	12750
107437	12750
207741	12760
107438	12760
207302	12770
107215	12770
207349	12780
107214	12780
207380	12790
107534	12790
208076	12800
107464	12800
207563	12810
107433	12810
207309	12820
107422	12820
207555	12830
107431	12830
207607	12840
107054	12840
207408	12850
107428	12850
207833	12860
107707	12860
207414	12870
107075	12870
206967	12880
107316	12880
207887	12890
107519	12890
207739	12900
106880	12900
206974	12910
106997	12910
207330	12920
107083	12920
206534	12930
106683	12930
206778	12940
106588	12940
206857	12950
106792	12950
207451	12960
106995	12960
207128	12970
107039	12970
207467	12980
106990	12980
207373	12990
106949	12990
207116	13000
106911	13000
206644	13010
106769	13010
206416	13020
106948	13020
206826	13030
106688	13030
206806	13040
106885	13040
207029	13050
107202	13050
207578	13060
106834	13060
207272	13070
107001	13070
207425	13080
107562	13080
208034	13090
107760	13090
207779	13100
107217	13100
207495	13110
107004	13110
206993	13120
107198	13120
206764	13130
106759	13130
206793	13140
106836	13140
207397	13150
107315	13150
207884	13160
107516	13160
207653	13170
107419	13170
208047	13180
107727	13180
207955	13190
107597	13190
207632	13200
107199	13200
207147	13210
107155	13210
207148	13220
107048	13220
207438	13230
107382	13230
207042	13240
107302	13240
207919	13250
107835	13250
207983	13260
107700	13260
207544	13270
107232	13270
207172	13280
107053	13280
207291	13290
107083	13290
207083	13300
107218	13300
206831	13310
106962	13310
207322	13320
107228	13320
207635	13330
107469	13330
207883	13340
107444	13340
207608	13350
107315	13350
207334	13360
107480	13360
207970	13370
107453	13370
207745	13380
107323	13380
207539	13390
107900	13390
207776	13400
107382	13400
207553	13410
107071	13410
207258	13420
107298	13420
206886	13430
107004	13430
206752	13440
107368	13440
207175	13450
107367	13450
207105	13460
107451	13460
207889	13470
107301	13470
207441	13480
107375	13480
207885	13490
107498	13490
207860	13500
107558	13500
207728	13510
107452	13510
207753	13520
107542	13520
207022	13530
107250	13530
206861	13540
107301	13540
207264	13550
107686	13550
207522	13560
107539	13560
208006	13570
107805	13570
208257	13580
107895	13580
207954	13590
107882	13590
208617	13600
108028	13600
208030	13610
107849	13610
207667	13620
107354	13620
207716	13630
107404	13630
207293	13640
107367	13640
207064	13650
107532	13650
207202	13660
107644	13660
207800	13670
107822	13670
208125	13680
107898	13680
208059	13690
107386	13690
207448	13700
107438	13700
207162	13710
107447	13710
207616	13720
107262	13720
207734	13730
107481	13730
207612	13740
107271	13740
207449	13750
107809	13750
207679	13760
107313	13760
208301	13770
107659	13770
207362	13780
107290	13780
206632	13790
107400	13790
207743	13800
107509	13800
207592	13810
107408	13810
207530	13820
107358	13820
207619	13830
107224	13830
207199	13840
107118	13840
207238	13850
107440	13850
207620	13860
107474	13860
207745	13870
107679	13870
207623	13880
107795	13880
207853	13890
108290	13890
208485	13900
107705	13900
207654	13910
107970	13910
208669	13920
107717	13920
208274	13930
107943	13930
208091	13940
107411	13940
207426	13950
107258	13950
207016	13960
107553	13960
207805	13970
107072	13970
206417	13980
106978	13980
207119	13990
107048	13990
207379	14000
107333	14000
207407	14010
107144	14010
207430	14020
107099	14020
207180	14030
107361	14030
206860	14040
106679	14040
206501	14050
107001	14050
207768	14060
107222	14060
207855	14070
107370	14070
207648	14080
107174	14080
206873	14090
107264	14090
207759	14100
107634	14100
208046	14110
107132	14110
207465	14120
107463	14120
207309	14130
106904	14130
206960	14140
107155	14140
207007	14150
107654	14150
207099	14160
107300	14160
206737	14170
107103	14170
207239	14180
106926	14180
207142	14190
107456	14190
207557	14200
107380	14200
206674	14210
107470	14210
207478	14220
107461	14220
207429	14230
107345	14230
206973	14240
107474	14240
207528	14250
107640	14250
208018	14260
107309	14260
207000	14270
107006	14270
206944	14280
107136	14280
207161	14290
107264	14290
207085	14300
107129	14300
207114	14310
107154	14310
207093	14320
107393	14320
207704	14330
107432	14330
207505	14340
107154	14340
207448	14350
107581	14350
207518	14360
107593	14360
207931	14370
107734	14370
208315	14380
107417	14380
207876	14390
